10.503452032977105,177.03867896547317
20.473943005378604,177.77723403092622
30.43908808411038,178.5153931041598
36.65246304008075,171.10857975709771
41.75687840647757,162.50880685730363
46.708744337328895,153.82460497785118
51.919693809914044,145.27406140538386
57.612715238677,137.0684114034842
63.95350206441642,129.34470176689754
71.007687819234,122.26399188490366
78.76602993210892,115.96131949608724
87.15811538090583,110.52535775624081
96.06253374969941,105.99427869981166
105.36393892516664,102.34286225224767
114.95813922297367,99.51142917042384
124.74092129679613,97.42679313551503
134.6466422379517,96.0048628984915
144.5925259588279,95.16822503212104
154.6031175425881,94.8400531428917
164.59641566509987,94.9598781473347
174.58021939830098,95.47223610717032
184.5393400339068,96.3306000899042
187.25680313139952,103.77344205020225
186.9899971184385,113.75866299616129
186.62196347483194,123.75833900679609
186.1496294909995,133.74878048684403
185.5689874078248,143.73300964997114
184.87572246525727,153.71301263805663
184.06630322599304,163.67754945878116
183.13625495923148,173.62739879032594
182.07956900777006,183.57393494491964
180.89242726750905,193.50371392765632
179.5682523961841,203.42551040147154
178.10657124166812,213.3030096130953
176.4939944173881,223.1859602158811
174.73382581058453,233.01587077757094
172.81162950322664,242.8376582956284
170.72786355306772,252.6131055832541
168.47121187943208,262.36214518411896
166.0387701316282,272.06460948105575
163.42853689991188,281.7008519037824
160.62441254433267,291.30162931020766
157.62487240023756,300.8430573794679
154.42439074461373,310.3174312672741
151.0183329723868,319.71553566635964
147.3975701385185,329.0409190564661
143.55975245041103,338.28002528602246
139.50447992811377,347.4184242904112
135.221765542142,356.46560183273107
130.72209924866908,365.3910496282275
126.0015673375995,374.20005091978896
121.0603570433637,382.8938922512072
115.90410253961838,391.47068444282723
110.5575060945554,399.90787035670934
105.01788289204667,408.2387027198235
99.32429438078935,416.4474756318396
93.48478062215263,424.5846536857627
87.5743453175215,432.6350878875653
81.62115664526813,440.68924660327616
75.74937623770215,448.7674002635171
70.06844319181792,457.0045583940049
64.81221752662239,465.5137402982683
60.339816251320244,474.45263350171683
57.20560171394956,483.93541500954086
56.06585367844414,493.83642862604995
56.95499891439568,503.7967730537742
59.136668494704494,513.5416460927128
62.780156827739376,522.8384802901803
67.86283882074065,531.4392165539532
74.2705012180925,539.1040999750594
81.83144748941555,545.6486466016851
90.30283965648553,550.9165483348048
99.50477769207963,554.8434745365897
109.16723944978222,557.3484725126408
119.10663606699599,558.3580948976314
129.05862699480844,557.4503794578023
138.83230160792348,555.3921244769425
148.2320446307256,552.0002628862662
156.993604325632,547.2035397450521
164.89274049277185,541.0936486658399
171.8274067873832,533.8894379465734
177.80282779418346,525.8773262840552
182.92797883806483,517.28983916846
187.32539158884234,508.32205932444157
191.13638917712802,499.063376446587
194.44832006691558,489.64736143786047
197.36709352071648,480.08129574273016
199.9578398625098,470.4155584804254
202.2752018798514,460.6822499562489
204.36249047574762,450.90989685001006
206.26169721369402,441.0855550763608
207.99609374381419,431.25250501917463
209.59782540401895,421.37322894143983
211.0831217559741,411.47409945486146
212.4662135044153,401.5781999156351
213.76391625033432,391.6712890994059
214.98897432689938,381.7493057449247
216.15272664499258,371.8032632222681
217.2592418374204,361.875512791701
218.3200071917646,351.9332859444696
219.3415623158357,341.97669726947004
220.32786585404705,332.0237761494419
221.28435669866118,322.07161520880834
222.21600725492806,312.115130150948
223.1264246902221,302.1579464632718
224.01888910248186,292.2025799755229
224.89836858007752,282.22792424706466
225.7636798277225,272.2790004226461
226.62132855811393,262.30964968967123
227.47171046348242,252.3407979682658
228.31601624069896,242.3820072466276
229.15733909284103,232.4180181447128
229.99767114622247,222.444365144554
230.83677648399618,212.48124129465077
231.67640288250388,202.52363144853737
232.5182476349221,192.56563406792077
233.36397696062124,182.6004824957538
234.21408184336556,172.63415005724374
235.07014533065956,162.6587866229316
235.93012530060457,152.70764970031436
236.79788075754283,142.74465999777843
237.67371386806863,132.77447157913895
238.55656311191638,122.81626058756406
239.44783377813602,112.86045503266762
240.3489857685654,102.89670345200975
243.9222430139877,95.86892099999999
253.93628532681848,95.86892100000001
263.92011632056193,95.868921
273.92748301952884,95.868921
283.9235497975714,95.868921
293.9241183008599,95.868921
303.92464293343136,95.86892099999999
313.9356543406838,95.868921
323.91976659215834,95.86892100000001
333.927327716041,95.868921
343.92326894801903,95.868921
353.9243694801314,95.868921
363.92171156857705,95.868921
365.32501877053835,103.97451050540016
364.6829603105234,113.94709812854674
363.9897448044599,123.94031207155402
363.252227347415,133.91139234582766
362.47289213603943,143.8812313275203
361.65564374918296,153.8495036346835
360.80530904627193,163.80528247372908
359.9249301976372,173.7588489352076
359.0174213559539,183.72047468276185
358.08760934657397,193.67923292029454
357.13939874834693,203.63479826585723
356.17669414012266,213.58684533750133
355.2034001007508,223.53504875327835
354.2213317989825,233.50023597510545
353.2385708810342,243.43976602382006
352.25485799076057,253.3956078878232
351.2762120930185,263.34628125997244
350.3055395638365,273.3020131538425
349.3478247755862,283.2519089104332
348.40602249377594,293.2061814178649
347.48318442759,303.17501527822816
346.5853051212468,313.13698260417067
345.71636440038856,323.0917517431707
344.8786122862428,333.0600129359799
344.07792304132727,343.0203786565477
343.3167454477429,352.9935022785429
342.60011151739127,362.9685103546699
341.9315398961038,372.95551293721235
341.31727140089674,382.9227190827647
340.7589750652161,392.911638344932
340.2627679183774,402.89050535579736
339.83150218782583,412.8902767482686
339.470969818875,422.87924484469437
339.1847888363139,432.87788383224114
339.04714696512764,442.87653106059656
339.61255488819177,452.85410807907584
340.7639078044034,462.7968564426391
342.54966496688075,472.6308855377567
345.0232590759815,482.3154579958575
348.2333494693185,491.780071048186
352.22550835598474,500.9506758209763
357.025154578363,509.72256951661944
362.63879727071475,517.9887012263289
369.05746125384155,525.6519600714564
376.2421036929978,532.613039151437
384.1019795655294,538.7684464671422
392.57204016147193,544.0771578001381
401.54038861806896,548.495763473051
410.8985393547298,552.0146709268035
420.54932382989654,554.6494692184851
430.37130773529054,556.4263526037597
440.32574833746867,557.396222001617
450.32318754941616,557.6830403838447
460.3084187546273,557.3319949691037
470.2331208525687,556.1045327154841
479.9936132966199,553.9553399255891
489.51146542472986,550.8597092802379
498.64842782835956,546.847408513459
507.3681134578762,541.9445618902246
515.5682882528424,536.2438424332121
523.2374974772473,529.8133728844974
530.328217804036,522.7718854802686
536.8560774258867,515.1984979332034
542.8367045354779,507.1723279559792
548.2704199771773,498.79774358555926
553.2049657113189,490.1041144077058
557.663823806726,481.1417774019835
561.6541326738877,471.9881319119512
565.2121523803053,462.6428411526802
568.3501834877634,453.13751463608276
571.0709494032197,443.5150315807551
573.3790468470609,433.7846902369431
575.2639771296876,423.9644172573303
576.696772445898,414.0812593123734
577.6234427761725,404.1128267849844
576.767539253769,395.2770905376434
566.7602067842729,395.277095205027
556.7661931298612,395.2770998661988
555.6367978032895,404.944492131226
553.9378505137282,414.80821782451756
551.2631635217252,424.4346072871754
547.4577715604446,433.6741050326877
542.3857869810677,442.282293634595
535.9899003508648,449.94159844197367
528.3261619655333,456.3510223790448
519.6321063213135,461.27448265338614
510.23986071958694,464.6569755489238
500.44026768930115,466.6128761857397
490.4638567763696,467.25880515979134
480.4943946708882,466.5391388178408
470.73599618117197,464.44850320116564
461.4624687298565,460.73008716994275
453.0857162360505,455.2985092061177
445.937270146119,448.32969981353756
440.13917438349955,440.1998582172382
435.59928310141174,431.3001148590028
432.124832020882,421.9264082287767
429.513490160477,412.2672553193754
